geoid,tract_name,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle
17031805111,Census Tract 8051.11; Cook County; Illinois,3149,424,1438,995,274,0.13464591933947284,0.45665290568434425,0.31597332486503654,0.08701174976182915
17031805112,Census Tract 8051.12; Cook County; Illinois,1191,164,215,524,175,0.1376994122586062,0.18052057094878254,0.4399664147774979,0.14693534844668346
17031805201,Census Tract 8052.01; Cook County; Illinois,1245,29,226,663,260,0.023293172690763052,0.18152610441767067,0.5325301204819277,0.20883534136546184
17031805202,Census Tract 8052.02; Cook County; Illinois,1616,47,652,624,209,0.029084158415841586,0.4034653465346535,0.38613861386138615,0.12933168316831684
17031805301,Census Tract 8053.01; Cook County; Illinois,1098,63,304,462,197,0.05737704918032787,0.2768670309653916,0.4207650273224044,0.17941712204007285
17031805302,Census Tract 8053.02; Cook County; Illinois,1374,0,436,609,152,0.0,0.3173216885007278,0.4432314410480349,0.11062590975254731
17031805401,Census Tract 8054.01; Cook County; Illinois,1584,55,415,756,217,0.034722222222222224,0.2619949494949495,0.4772727272727273,0.1369949494949495
17031805402,Census Tract 8054.02; Cook County; Illinois,1706,164,282,762,276,0.09613130128956623,0.1652989449003517,0.4466588511137163,0.16178194607268465
17031805501,Census Tract 8055.01; Cook County; Illinois,1566,83,654,632,90,0.05300127713920817,0.41762452107279696,0.40357598978288634,0.05747126436781609
17031805502,Census Tract 8055.02; Cook County; Illinois,1749,97,745,674,172,0.05546026300743282,0.4259576901086335,0.3853630646083476,0.09834190966266437
17031805600,Census Tract 8056; Cook County; Illinois,1643,57,421,774,316,0.03469263542300669,0.256238587948874,0.4710894704808278,0.19233110164333536
17031805701,Census Tract 8057.01; Cook County; Illinois,2041,38,667,953,273,0.018618324350808426,0.3268005879470848,0.4669279764821166,0.1337579617834395
17031805702,Census Tract 8057.02; Cook County; Illinois,763,11,266,377,85,0.014416775884665793,0.3486238532110092,0.4941022280471822,0.11140235910878113
17031805801,Census Tract 8058.01; Cook County; Illinois,1001,48,307,513,118,0.04795204795204795,0.3066933066933067,0.5124875124875125,0.11788211788211789
17031805802,Census Tract 8058.02; Cook County; Illinois,1900,62,652,895,174,0.03263157894736842,0.3431578947368421,0.4710526315789474,0.09157894736842105
17031805901,Census Tract 8059.01; Cook County; Illinois,1996,359,731,738,125,0.17985971943887777,0.3662324649298597,0.3697394789579158,0.062625250501002
17031805902,Census Tract 8059.02; Cook County; Illinois,2194,39,670,961,337,0.017775752051048314,0.3053783044667274,0.4380127620783956,0.1536007292616226
17031806001,Census Tract 8060.01; Cook County; Illinois,2546,345,1370,744,75,0.13550667714061274,0.5380989787902593,0.2922230950510605,0.02945797329143755
17031806002,Census Tract 8060.02; Cook County; Illinois,2516,176,1026,949,211,0.06995230524642289,0.40779014308426076,0.3771860095389507,0.08386327503974562
17031806004,Census Tract 8060.04; Cook County; Illinois,3112,517,909,935,483,0.16613110539845757,0.2920951156812339,0.3004498714652956,0.15520565552699228
17031806005,Census Tract 8060.05; Cook County; Illinois,986,15,361,264,296,0.015212981744421906,0.3661257606490872,0.26774847870182555,0.3002028397565923
17031806006,Census Tract 8060.06; Cook County; Illinois,1706,218,675,563,203,0.12778429073856976,0.39566236811254396,0.3300117233294256,0.11899179366940212
17031806102,Census Tract 8061.02; Cook County; Illinois,1636,72,612,674,248,0.044009779951100246,0.3740831295843521,0.4119804400977995,0.15158924205378974
17031806103,Census Tract 8061.03; Cook County; Illinois,1948,29,613,898,279,0.014887063655030801,0.3146817248459959,0.46098562628336753,0.14322381930184805
17031806104,Census Tract 8061.04; Cook County; Illinois,1830,313,892,533,89,0.17103825136612022,0.48743169398907105,0.2912568306010929,0.048633879781420766
17031806201,Census Tract 8062.01; Cook County; Illinois,2316,208,1390,618,65,0.08981001727115717,0.6001727115716753,0.266839378238342,0.028065630397236616
17031806202,Census Tract 8062.02; Cook County; Illinois,2448,215,1455,516,248,0.08782679738562091,0.5943627450980392,0.2107843137254902,0.10130718954248366
17031806300,Census Tract 8063; Cook County; Illinois,1673,59,588,759,193,0.035265989240884636,0.3514644351464435,0.4536760310818888,0.11536162582187687
17031806400,Census Tract 8064; Cook County; Illinois,823,22,223,334,192,0.026731470230862697,0.2709599027946537,0.40583232077764275,0.2332928311057108
17031806501,Census Tract 8065.01; Cook County; Illinois,730,16,169,295,195,0.021917808219178082,0.23150684931506849,0.4041095890410959,0.2671232876712329
17031806502,Census Tract 8065.02; Cook County; Illinois,1426,57,391,564,265,0.03997194950911641,0.27419354838709675,0.3955119214586255,0.18583450210378682
17031806600,Census Tract 8066; Cook County; Illinois,1168,52,283,412,331,0.04452054794520548,0.2422945205479452,0.3527397260273973,0.2833904109589041
17031806700,Census Tract 8067; Cook County; Illinois,1636,37,573,859,108,0.022616136919315404,0.35024449877750613,0.5250611246943765,0.06601466992665037
17031806801,Census Tract 8068.01; Cook County; Illinois,1651,118,817,532,131,0.07147183525136282,0.49485160508782555,0.32222895215021197,0.07934585099939431
17031806802,Census Tract 8068.02; Cook County; Illinois,1116,102,388,460,109,0.0913978494623656,0.34767025089605735,0.4121863799283154,0.09767025089605735
17031806900,Census Tract 8069; Cook County; Illinois,2213,173,1236,543,218,0.07817442385901491,0.5585178490736556,0.24536827835517397,0.09850881156800723
17031807000,Census Tract 8070; Cook County; Illinois,2063,156,1091,545,134,0.0756180319922443,0.5288414929714008,0.2641783809985458,0.06495395055744062
17031807100,Census Tract 8071; Cook County; Illinois,1172,56,379,630,62,0.04778156996587031,0.32337883959044367,0.537542662116041,0.052901023890784986
17031807200,Census Tract 8072; Cook County; Illinois,1946,175,507,939,273,0.08992805755395683,0.2605344295991778,0.48252826310380265,0.14028776978417265
17031807300,Census Tract 8073; Cook County; Illinois,3023,317,1087,1128,379,0.10486271915315912,0.3595765795567317,0.3731392656301687,0.12537214687396625
17031807400,Census Tract 8074; Cook County; Illinois,2345,220,945,850,301,0.09381663113006397,0.40298507462686567,0.3624733475479744,0.12835820895522387
17031807500,Census Tract 8075; Cook County; Illinois,1083,56,320,481,143,0.05170821791320406,0.29547553093259465,0.4441366574330563,0.13204062788550322
17031807600,Census Tract 8076; Cook County; Illinois,2135,74,557,741,515,0.034660421545667446,0.2608899297423888,0.3470725995316159,0.24121779859484777
17031807700,Census Tract 8077; Cook County; Illinois,2290,261,987,785,207,0.11397379912663755,0.4310043668122271,0.34279475982532753,0.09039301310043668
17031807800,Census Tract 8078; Cook County; Illinois,835,34,180,453,112,0.0407185628742515,0.2155688622754491,0.5425149700598803,0.1341317365269461
17031807900,Census Tract 8079; Cook County; Illinois,1404,29,337,630,335,0.020655270655270654,0.24002849002849003,0.44871794871794873,0.2386039886039886
17031808001,Census Tract 8080.01; Cook County; Illinois,1370,27,454,589,216,0.01970802919708029,0.33138686131386863,0.4299270072992701,0.15766423357664233
17031808002,Census Tract 8080.02; Cook County; Illinois,1819,199,726,662,177,0.10940076965365586,0.39912039582188014,0.3639362286970863,0.09730621220450797
17031808100,Census Tract 8081; Cook County; Illinois,1799,150,1101,372,145,0.08337965536409116,0.6120066703724292,0.20678154530294607,0.08060033351862146
17031808200,Census Tract 8082; Cook County; Illinois,1834,86,503,741,404,0.04689203925845147,0.2742639040348964,0.40403489640130863,0.2202835332606325
17031808301,Census Tract 8083.01; Cook County; Illinois,2642,316,758,1218,218,0.11960635881907646,0.28690386071158214,0.4610143830431491,0.08251324753974262
17031808302,Census Tract 8083.02; Cook County; Illinois,1774,112,825,545,233,0.06313416009019165,0.4650507328072153,0.30721533258173617,0.13134160090191657
17031808400,Census Tract 8084; Cook County; Illinois,1577,65,364,686,395,0.04121750158528852,0.23081800887761572,0.435003170577045,0.25047558655675334
17031808500,Census Tract 8085; Cook County; Illinois,1454,72,331,717,271,0.04951856946354883,0.22764786795048142,0.4931224209078404,0.18638239339752408
17031808600,Census Tract 8086; Cook County; Illinois,907,19,320,383,145,0.020948180815876516,0.3528114663726571,0.422271223814774,0.15986769570011025
17031808702,Census Tract 8087.02; Cook County; Illinois,460,145,225,72,18,0.31521739130434784,0.4891304347826087,0.1565217391304348,0.0391304347826087
17031808800,Census Tract 8088; Cook County; Illinois,1598,149,683,666,62,0.09324155193992491,0.42740926157697123,0.4167709637046308,0.03879849812265332
17031808900,Census Tract 8089; Cook County; Illinois,1749,71,712,842,112,0.04059462550028588,0.4070897655803316,0.48141795311606633,0.06403659233847914
17031809000,Census Tract 8090; Cook County; Illinois,1535,171,525,680,124,0.11140065146579804,0.34201954397394135,0.44299674267100975,0.08078175895765473
17031809100,Census Tract 8091; Cook County; Illinois,1557,179,694,548,136,0.11496467565831728,0.44572896596017986,0.3519588953114965,0.08734746307000642
17031809200,Census Tract 8092; Cook County; Illinois,1746,257,810,504,140,0.14719358533791524,0.4639175257731959,0.28865979381443296,0.08018327605956473
17031809300,Census Tract 8093; Cook County; Illinois,2035,870,636,466,39,0.4275184275184275,0.3125307125307125,0.22899262899262898,0.019164619164619166
17031809401,Census Tract 8094.01; Cook County; Illinois,1624,560,793,184,87,0.3448275862068966,0.4883004926108374,0.11330049261083744,0.05357142857142857
17031809402,Census Tract 8094.02; Cook County; Illinois,1490,450,763,218,59,0.30201342281879195,0.5120805369127517,0.14630872483221477,0.03959731543624161
17031809500,Census Tract 8095; Cook County; Illinois,2210,458,1336,382,14,0.2072398190045249,0.604524886877828,0.17285067873303167,0.006334841628959276
17031809600,Census Tract 8096; Cook County; Illinois,1359,57,776,365,114,0.04194260485651214,0.5710080941869021,0.26857983811626196,0.08388520971302428
17031809700,Census Tract 8097; Cook County; Illinois,1341,94,570,514,113,0.07009694258016405,0.4250559284116331,0.3832960477255779,0.0842654735272185
17031809800,Census Tract 8098; Cook County; Illinois,1021,340,373,248,60,0.3330068560235064,0.3653281096963761,0.24289911851126347,0.058765915768854066
17031809900,Census Tract 8099; Cook County; Illinois,1304,219,772,266,31,0.16794478527607362,0.5920245398773006,0.20398773006134968,0.023773006134969327
17031810000,Census Tract 8100; Cook County; Illinois,2810,469,1700,588,33,0.16690391459074733,0.604982206405694,0.2092526690391459,0.011743772241992882
17031810100,Census Tract 8101; Cook County; Illinois,1975,104,1173,624,66,0.052658227848101265,0.5939240506329114,0.3159493670886076,0.033417721518987344
17031810200,Census Tract 8102; Cook County; Illinois,2822,393,1769,492,147,0.13926293408929838,0.6268603827072998,0.17434443656980864,0.05209071580439405
17031810301,Census Tract 8103.01; Cook County; Illinois,1474,118,757,497,79,0.08005427408412483,0.5135685210312076,0.33717774762550884,0.05359565807327001
17031810302,Census Tract 8103.02; Cook County; Illinois,1277,70,643,394,121,0.0548159749412686,0.5035238841033672,0.30853563038371185,0.0947533281127643
17031810400,Census Tract 8104; Cook County; Illinois,2076,38,545,949,300,0.018304431599229287,0.26252408477842004,0.4571290944123314,0.14450867052023122
17031810501,Census Tract 8105.01; Cook County; Illinois,1982,130,857,577,299,0.06559031281533804,0.43239152371342077,0.29112008072653883,0.15085771947527749
17031810502,Census Tract 8105.02; Cook County; Illinois,2084,284,645,731,352,0.1362763915547025,0.30950095969289826,0.35076775431861806,0.1689059500959693
17031810600,Census Tract 8106; Cook County; Illinois,1869,171,789,721,82,0.09149277688603531,0.42215088282504015,0.3857677902621723,0.043873729266987696
17031810701,Census Tract 8107.01; Cook County; Illinois,1871,181,770,536,248,0.09673971138428648,0.41154462854088725,0.28647781934794225,0.13254943880277925
17031810702,Census Tract 8107.02; Cook County; Illinois,1417,125,570,582,121,0.08821453775582216,0.40225829216654907,0.410726887791108,0.08539167254763586
17031810800,Census Tract 8108; Cook County; Illinois,1712,68,712,629,208,0.0397196261682243,0.4158878504672897,0.36740654205607476,0.12149532710280374
17031810900,Census Tract 8109; Cook County; Illinois,2429,460,979,579,328,0.18937834499794154,0.4030465212021408,0.23836969946480033,0.1350349938246192
17031811000,Census Tract 8110; Cook County; Illinois,1665,16,695,650,292,0.00960960960960961,0.4174174174174174,0.39039039039039036,0.17537537537537537
17031811100,Census Tract 8111; Cook County; Illinois,2722,365,1241,631,298,0.13409257898603968,0.4559147685525349,0.23181484202792066,0.10947832476120499
17031811200,Census Tract 8112; Cook County; Illinois,1961,112,731,762,204,0.05711371749107598,0.37276899541050484,0.3885772565017848,0.10402855685874554
17031811301,Census Tract 8113.01; Cook County; Illinois,1456,178,325,588,260,0.12225274725274725,0.22321428571428573,0.40384615384615385,0.17857142857142858
17031811302,Census Tract 8113.02; Cook County; Illinois,1344,117,781,194,110,0.08705357142857142,0.5811011904761905,0.14434523809523808,0.0818452380952381
17031811401,Census Tract 8114.01; Cook County; Illinois,1467,113,355,456,410,0.07702794819359236,0.2419904567143831,0.310838445807771,0.2794819359236537
17031811402,Census Tract 8114.02; Cook County; Illinois,1357,164,421,449,175,0.1208548268238762,0.3102431834929993,0.33087693441414884,0.12896094325718496
17031811500,Census Tract 8115; Cook County; Illinois,1974,98,466,855,400,0.04964539007092199,0.23606889564336372,0.4331306990881459,0.20263424518743667
17031811600,Census Tract 8116; Cook County; Illinois,2238,234,868,778,190,0.10455764075067024,0.387846291331546,0.34763181411974975,0.08489722966934764
17031811701,Census Tract 8117.01; Cook County; Illinois,1077,12,504,397,61,0.011142061281337047,0.467966573816156,0.3686165273909007,0.056638811513463325
17031811702,Census Tract 8117.02; Cook County; Illinois,2020,109,825,725,257,0.05396039603960396,0.4084158415841584,0.3589108910891089,0.12722772277227723
17031811800,Census Tract 8118; Cook County; Illinois,1714,204,417,575,294,0.11901983663943991,0.24329054842473746,0.3354725787631272,0.17152858809801633
17031811900,Census Tract 8119; Cook County; Illinois,1820,49,534,1025,149,0.026923076923076925,0.2934065934065934,0.5631868131868132,0.08186813186813187
17031812000,Census Tract 8120; Cook County; Illinois,2455,156,1062,997,214,0.0635437881873727,0.4325865580448065,0.40610997963340123,0.08716904276985743
17031812100,Census Tract 8121; Cook County; Illinois,1673,157,477,825,156,0.09384339509862523,0.28511655708308425,0.4931261207411835,0.09324566646742379
17031812200,Census Tract 8122; Cook County; Illinois,1264,74,322,733,117,0.058544303797468354,0.254746835443038,0.5799050632911392,0.0925632911392405
17031812301,Census Tract 8123.01; Cook County; Illinois,3286,800,1855,625,6,0.24345709068776628,0.5645161290322581,0.1902008520998174,0.0018259281801582471
17031812302,Census Tract 8123.02; Cook County; Illinois,1098,82,491,397,112,0.07468123861566485,0.4471766848816029,0.36156648451730417,0.10200364298724955
17031812400,Census Tract 8124; Cook County; Illinois,1083,11,281,653,121,0.010156971375807941,0.2594644506001847,0.602954755309326,0.11172668513388735
17031812500,Census Tract 8125; Cook County; Illinois,1645,374,882,353,20,0.22735562310030394,0.5361702127659574,0.21458966565349544,0.0121580547112462
17031812600,Census Tract 8126; Cook County; Illinois,1876,305,1037,456,47,0.16257995735607675,0.552771855010661,0.24307036247334754,0.025053304904051173
