geoid,tract_name,median_income,workers_total,workers_car,workers_public,workers_walk,workers_other,workers_home,pct_car,pct_public,pct_walk,pct_other,pct_home,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle,mean_travel_time_min
17031062400,Census Tract 624; Cook County; Illinois,158542.0,1123,218,400,14,57,428,0.1941228851291184,0.3561887800534283,0.0124666073018699,0.0507569011576135,0.3811219946571683,772,210,435,117,10,0.272020725388601,0.5634715025906736,0.1515544041450777,0.0129533678756476,11.583333333333334
17031062500,Census Tract 625; Cook County; Illinois,169917.0,1097,310,311,0,57,412,0.2825888787602552,0.2835004557885141,0.0,0.0519598906107566,0.3755697356426618,681,133,419,129,0,0.1953010279001468,0.6152716593245228,0.1894273127753304,0.0,11.416666666666666
17031062600,Census Tract 626; Cook County; Illinois,177045.0,1351,630,254,44,19,395,0.466321243523316,0.1880088823094004,0.0325684678016284,0.0140636565507031,0.2923760177646188,930,111,517,282,14,0.1193548387096774,0.5559139784946237,0.3032258064516129,0.0150537634408602,15.933333333333334
17031062700,Census Tract 627; Cook County; Illinois,136667.0,2009,618,475,35,130,738,0.3076157292185166,0.236436037829766,0.0174216027874564,0.0647088103534096,0.3673469387755102,1400,383,626,295,85,0.2735714285714286,0.4471428571428571,0.2107142857142857,0.0607142857142857,21.183333333333334
17031062800,Census Tract 628; Cook County; Illinois,166741.0,2608,855,533,37,100,1029,0.3278374233128834,0.2043711656441718,0.0141871165644171,0.0383435582822085,0.3945552147239264,1553,220,855,429,49,0.1416613007083065,0.5505473277527366,0.2762395363811977,0.0315518351577591,26.316666666666663
17031062900,Census Tract 629; Cook County; Illinois,181429.0,3123,807,1000,94,117,1064,0.2584053794428434,0.3202049311559398,0.0300992635286583,0.0374639769452449,0.3406980467499199,1964,405,1006,530,23,0.2062118126272912,0.5122199592668024,0.269857433808554,0.0117107942973523,34.31666666666667
17031063000,Census Tract 630; Cook County; Illinois,103250.0,2116,267,863,85,192,685,0.1261814744801512,0.4078449905482041,0.0401701323251417,0.0907372400756143,0.3237240075614366,1784,751,838,144,51,0.4209641255605381,0.4697309417040359,0.0807174887892376,0.0285874439461883,23.85
17031063100,Census Tract 631; Cook County; Illinois,97347.0,1865,319,709,27,76,734,0.1710455764075067,0.3801608579088472,0.0144772117962466,0.0407506702412868,0.3935656836461126,1407,833,475,85,0,0.5920398009950248,0.3375977256574271,0.060412224591329,0.0,18.85
17031063200,Census Tract 632; Cook County; Illinois,77183.0,4732,1253,1468,126,385,1500,0.264792899408284,0.3102282333051563,0.0266272189349112,0.0813609467455621,0.3169907016060862,4590,2611,1464,453,62,0.5688453159041394,0.318954248366013,0.0986928104575163,0.0135076252723311,53.86666666666667
17031063301,Census Tract 633.01; Cook County; Illinois,69188.0,1862,315,677,35,244,551,0.169172932330827,0.3635875402792696,0.018796992481203,0.1310418904403867,0.2959183673469387,2021,1321,593,107,0,0.6536368134586839,0.293419099455715,0.0529440870856011,0.0,21.85
17031063302,Census Tract 633.02; Cook County; Illinois,96364.0,3067,641,1058,107,105,1095,0.2089990218454515,0.3449625040756439,0.0348875122269318,0.0342354091946527,0.3570264101728073,2856,1546,1037,251,22,0.5413165266106442,0.3630952380952381,0.0878851540616246,0.0077030812324929,32.86666666666667
17031063303,Census Tract 633.03; Cook County; Illinois,104813.0,652,174,148,0,50,267,0.2668711656441718,0.2269938650306748,0.0,0.0766871165644171,0.4095092024539877,919,469,402,39,0,0.5103373231773667,0.4374319912948857,0.0424374319912948,0.0,6.416666666666667
17031063400,Census Tract 634; Cook County; Illinois,116765.0,1803,288,830,37,51,559,0.1597337770382695,0.4603438713255685,0.0205213533000554,0.0282861896838602,0.310038824181919,1348,542,691,106,9,0.4020771513353116,0.5126112759643917,0.0786350148367952,0.0066765578635014,20.73333333333333
17031070101,Census Tract 701.01; Cook County; Illinois,96944.0,2568,770,723,118,79,766,0.2998442367601246,0.2815420560747663,0.0459501557632398,0.0307632398753894,0.2982866043613707,2656,1287,1163,206,0,0.4845632530120481,0.4378765060240964,0.0775602409638554,0.0,30.03333333333333
17031070102,Census Tract 701.02; Cook County; Illinois,106062.0,2299,550,947,53,195,533,0.2392344497607655,0.4119182253153545,0.023053501522401,0.0848194867333623,0.2318399304045237,1914,852,817,150,85,0.445141065830721,0.4268547544409613,0.0783699059561128,0.0444096133751306,29.433333333333334
17031070103,Census Tract 701.03; Cook County; Illinois,76477.0,1304,130,706,0,50,357,0.0996932515337423,0.5414110429447853,0.0,0.0383435582822085,0.2737730061349693,1133,755,352,26,0,0.6663724624889673,0.3106796116504854,0.0229479258605472,0.0,15.783333333333331
17031070200,Census Tract 702; Cook County; Illinois,101992.0,2597,870,638,15,104,945,0.3350019252984212,0.2456680785521756,0.0057758952637658,0.0400462071621101,0.3638814016172507,2102,743,1110,214,15,0.3534728829686013,0.5280685061845861,0.1018078020932445,0.0071360608943862,27.53333333333333
17031070300,Census Tract 703; Cook County; Illinois,178750.0,2645,629,878,34,217,887,0.2378071833648393,0.3319470699432892,0.0128544423440453,0.0820415879017013,0.3353497164461247,1663,575,943,129,8,0.3457606734816597,0.5670475045099218,0.0775706554419723,0.004810583283223,29.3
17031070400,Census Tract 704; Cook County; Illinois,205772.0,1978,486,508,31,124,809,0.2457027300303336,0.2568250758341759,0.0156723963599595,0.0626895854398382,0.4089989888776542,1469,422,654,341,9,0.2872702518720217,0.4452008168822328,0.2321307011572498,0.0061266167460857,19.48333333333333
17031070500,Census Tract 705; Cook County; Illinois,194408.0,1940,858,365,50,59,587,0.4422680412371134,0.1881443298969072,0.0257731958762886,0.0304123711340206,0.3025773195876288,1318,294,579,351,82,0.2230652503793626,0.4393019726858877,0.2663125948406676,0.0622154779969651,22.55
17031070600,Census Tract 706; Cook County; Illinois,210469.0,1890,797,415,22,54,569,0.4216931216931217,0.2195767195767195,0.0116402116402116,0.0285714285714285,0.3010582010582011,1291,122,595,445,106,0.0945003872966692,0.4608830364058869,0.3446940356312936,0.0821068938807126,22.016666666666666
17031070700,Census Tract 707; Cook County; Illinois,146806.0,2231,1135,361,0,21,714,0.5087404751232631,0.1618108471537427,0.0,0.0094128193635141,0.32003585835948,1740,323,903,485,29,0.1856321839080459,0.5189655172413793,0.278735632183908,0.0166666666666666,25.28333333333333
17031071000,Census Tract 710; Cook County; Illinois,186518.0,2024,495,541,8,447,520,0.2445652173913043,0.2672924901185771,0.0039525691699604,0.2208498023715415,0.2569169960474308,1043,230,481,315,17,0.2205177372962607,0.461169702780441,0.3020134228187919,0.0162991371045062,25.066666666666663
17031071100,Census Tract 711; Cook County; Illinois,212677.0,1969,362,971,131,83,360,0.1838496698831894,0.4931437277805993,0.0665312341289994,0.042153377348908,0.1828339258506856,1131,364,564,192,11,0.3218390804597701,0.4986737400530504,0.169761273209549,0.0097259062776304,26.816666666666663
17031071200,Census Tract 712; Cook County; Illinois,131163.0,1556,476,451,25,107,437,0.3059125964010283,0.2898457583547558,0.0160668380462724,0.0687660668380462,0.2808483290488432,1268,418,687,144,19,0.3296529968454258,0.5417981072555205,0.113564668769716,0.0149842271293375,18.65
17031071300,Census Tract 713; Cook County; Illinois,127083.0,2370,651,909,164,111,498,0.2746835443037975,0.3835443037974683,0.0691983122362869,0.0468354430379746,0.210126582278481,2113,662,1163,226,62,0.3132986275437766,0.5504022716516801,0.1069569332702319,0.0293421675343114,31.2
17031071400,Census Tract 714; Cook County; Illinois,123070.0,3065,897,886,83,97,981,0.2926590538336052,0.2890701468189233,0.0270799347471451,0.031647634584013,0.3200652528548124,2796,1050,1592,142,12,0.3755364806866952,0.5693848354792561,0.0507868383404864,0.0042918454935622,34.733333333333334
17031071500,Census Tract 715; Cook County; Illinois,123663.0,4268,1127,1384,129,256,1290,0.264058106841612,0.32427366447985,0.0302249297094657,0.0599812558575445,0.3022492970946579,3808,1492,1949,313,39,0.3918067226890756,0.5118172268907563,0.0821953781512605,0.0102415966386554,49.63333333333333
17031071600,Census Tract 716; Cook County; Illinois,242250.0,1001,313,219,37,66,338,0.3126873126873127,0.2187812187812187,0.0369630369630369,0.0659340659340659,0.3376623376623376,733,111,413,160,49,0.1514324693042291,0.5634379263301501,0.2182810368349249,0.0668485675306957,11.05
17031071700,Census Tract 717; Cook County; Illinois,149821.0,781,281,157,60,28,245,0.3597951344430217,0.2010243277848911,0.0768245838668373,0.0358514724711907,0.3137003841229193,663,97,345,191,21,0.1463046757164404,0.5203619909502263,0.2880844645550527,0.0316742081447963,8.933333333333334
17031071800,Census Tract 718; Cook County; Illinois,232807.0,1665,698,378,79,92,395,0.4192192192192192,0.227027027027027,0.0474474474474474,0.0552552552552552,0.2372372372372372,1090,199,432,439,20,0.1825688073394495,0.3963302752293578,0.4027522935779816,0.018348623853211,21.166666666666668
17031080100,Census Tract 801; Cook County; Illinois,116983.0,3522,895,910,159,471,897,0.2541169789892106,0.2583759227711527,0.045144804088586,0.1337308347529812,0.2546848381601362,4314,1722,2118,387,37,0.3991655076495132,0.4909596662030598,0.0897079276773296,0.0085767269355586,43.75
17031080201,Census Tract 802.01; Cook County; Illinois,118417.0,2469,802,474,12,87,992,0.3248278655326043,0.1919805589307412,0.0048602673147023,0.0352369380315917,0.4017820980153908,2362,978,1157,122,89,0.4140558848433531,0.4898391193903472,0.0516511430990685,0.0376799322607959,24.616666666666667
17031080202,Census Tract 802.02; Cook County; Illinois,104129.0,2943,410,1098,17,456,568,0.1393136255521576,0.3730886850152905,0.0057764186204553,0.1549439347604485,0.1930003397893306,2838,1641,1146,51,0,0.5782241014799154,0.4038054968287526,0.0179704016913319,0.0,39.583333333333336
17031080300,Census Tract 803; Cook County; Illinois,157882.0,4542,1142,1142,260,434,1479,0.2514310876265962,0.2514310876265962,0.0572435050638485,0.0955526199911933,0.3256274768824306,3238,1036,1682,472,48,0.3199505867819642,0.5194564546016059,0.1457689932056825,0.0148239654107473,51.05
17031080400,Census Tract 804; Cook County; Illinois,,3038,732,1088,29,311,878,0.2409479921000658,0.358130348913759,0.0095457537853851,0.1023699802501645,0.2890059249506254,2273,963,1158,62,90,0.4236691597008359,0.5094588649362076,0.0272767267927848,0.0395952485701715,36.0
17031081000,Census Tract 810; Cook County; Illinois,81616.0,5842,768,1514,166,2238,1119,0.1314618281410476,0.2591578226634714,0.0284149263950701,0.3830879835672715,0.1915439917836357,5415,3648,1628,139,0,0.6736842105263158,0.300646352723915,0.0256694367497691,0.0,78.71666666666667
17031081100,Census Tract 811; Cook County; Illinois,79683.0,2923,402,458,29,1051,849,0.1375299349982894,0.1566883339035237,0.009921313718782,0.3595620937393089,0.2904550119739993,2809,1506,1101,187,15,0.5361338554645781,0.3919544321822713,0.0665717337130651,0.0053399786400854,34.56666666666667
17031081201,Census Tract 812.01; Cook County; Illinois,134246.0,3103,692,423,0,1005,849,0.2230099903319368,0.1363196906219787,0.0,0.323880116016758,0.2736061875604254,2948,1511,1208,176,22,0.512550881953867,0.4097693351424695,0.0597014925373134,0.0074626865671641,37.56666666666667
17031081202,Census Tract 812.02; Cook County; Illinois,158100.0,1732,563,257,68,214,463,0.3250577367205542,0.1483833718244803,0.0392609699769053,0.1235565819861432,0.2673210161662817,2094,519,1425,124,26,0.2478510028653295,0.6805157593123209,0.0592168099331423,0.0124164278892072,21.15
17031081300,Census Tract 813; Cook County; Illinois,115260.0,3380,1081,568,0,838,801,0.3198224852071006,0.1680473372781065,0.0,0.2479289940828402,0.23698224852071,3853,1791,1726,261,20,0.4648325979756034,0.4479626265247858,0.0677394238255904,0.0051907604464053,42.98333333333333
17031081401,Census Tract 814.01; Cook County; Illinois,82365.0,1425,281,173,11,482,470,0.1971929824561403,0.1214035087719298,0.007719298245614,0.3382456140350877,0.3298245614035088,1530,837,652,41,0,0.5470588235294118,0.4261437908496732,0.026797385620915,0.0,15.916666666666666
17031081402,Census Tract 814.02; Cook County; Illinois,166824.0,4106,1289,688,186,965,836,0.3139308329274233,0.1675596687773989,0.0452995616171456,0.2350219191427179,0.2036044812469556,3594,1229,2040,286,14,0.3419588202559822,0.5676126878130217,0.0795770728992765,0.0038953811908736,54.5
17031081403,Census Tract 814.03; Cook County; Illinois,117550.0,6749,1362,923,44,2114,1859,0.2018076752111424,0.1367610016298711,0.0065194843680545,0.3132315898651652,0.2754482145503037,6501,3823,2446,232,0,0.5880633748654053,0.3762498077218889,0.0356868174127057,0.0,81.5
17031081500,Census Tract 815; Cook County; Illinois,141780.0,3950,1271,529,33,982,958,0.3217721518987342,0.1339240506329113,0.0083544303797468,0.2486075949367088,0.2425316455696202,3447,1470,1588,339,17,0.4264577893820713,0.4606904554685233,0.0983463881636205,0.0049318247751668,49.86666666666667
17031081600,Census Tract 816; Cook County; Illinois,140323.0,3234,406,408,51,1037,1099,0.1255411255411255,0.1261595547309833,0.0157699443413729,0.3206555349412492,0.3398268398268398,2742,1583,1004,155,0,0.5773158278628738,0.3661560904449307,0.0565280816921954,0.0,35.583333333333336
17031081700,Census Tract 817; Cook County; Illinois,134579.0,4320,564,185,122,1864,1281,0.1305555555555555,0.042824074074074,0.0282407407407407,0.4314814814814814,0.2965277777777778,3719,2271,1274,155,19,0.6106480236622748,0.3425652057004571,0.0416778703952675,0.0051089002420005,50.65
17031081800,Census Tract 818; Cook County; Illinois,157238.0,9619,1925,935,181,2827,3373,0.2001247530928371,0.0972034515022351,0.0188169248362615,0.2938974945420521,0.3506601517829296,7700,2528,4295,802,45,0.3283116883116883,0.5577922077922078,0.1041558441558441,0.0058441558441558,104.1
17031081900,Census Tract 819; Cook County; Illinois,238250.0,975,364,144,39,156,192,0.3733333333333333,0.1476923076923077,0.04,0.16,0.1969230769230769,705,160,470,75,0,0.226950354609929,0.6666666666666666,0.1063829787234042,0.0,13.05
17031090100,Census Tract 901; Cook County; Illinois,136463.0,1927,1513,113,0,18,283,0.785158277114686,0.0586403736377789,0.0,0.0093409444732745,0.1468604047742605,1427,44,492,519,337,0.0308339173090399,0.3447792571829012,0.3637000700770847,0.2361597757533286,27.4
17031090200,Census Tract 902; Cook County; Illinois,129787.0,3425,2286,385,0,165,572,0.6674452554744525,0.1124087591240875,0.0,0.0481751824817518,0.167007299270073,2648,217,833,1269,314,0.0819486404833836,0.3145770392749245,0.4792296072507553,0.1185800604229607,47.55
17031090300,Census Tract 903; Cook County; Illinois,117768.0,681,520,32,0,28,101,0.7635829662261381,0.0469897209985315,0.0,0.0411160058737151,0.1483113069016152,523,16,179,179,125,0.0305927342256214,0.3422562141491396,0.3422562141491396,0.2390057361376673,9.666666666666666
17031100100,Census Tract 1001; Cook County; Illinois,109242.0,2964,2286,100,0,297,220,0.771255060728745,0.0337381916329284,0.0,0.1002024291497975,0.0742240215924426,2134,0,761,1167,186,0.0,0.3566073102155576,0.5468603561387066,0.0871602624179943,45.73333333333333
17031100200,Census Tract 1002; Cook County; Illinois,113767.0,3722,2951,229,0,32,464,0.792853304674906,0.0615260612573885,0.0,0.0085975282106394,0.1246641590542719,2830,154,1141,1200,291,0.054416961130742,0.4031802120141343,0.4240282685512367,0.1028268551236749,54.3
17031100300,Census Tract 1003; Cook County; Illinois,74250.0,2361,1731,245,0,0,385,0.7331639135959339,0.1037695891571368,0.0,0.0,0.1630664972469292,2694,659,865,768,370,0.2446176688938381,0.3210838901262063,0.2850779510022271,0.1373422420193021,32.93333333333333
17031100400,Census Tract 1004; Cook County; Illinois,144125.0,1602,1297,38,0,50,217,0.8096129837702871,0.0237203495630461,0.0,0.031210986267166,0.1354556803995006,1267,99,300,687,142,0.0781373322809786,0.2367797947908445,0.5422257300710339,0.112075769534333,23.08333333333333
17031100500,Census Tract 1005; Cook County; Illinois,117583.0,2784,2095,390,0,59,240,0.7525143678160919,0.1400862068965517,0.0,0.0211925287356321,0.0862068965517241,2338,83,1108,732,247,0.0355004277159965,0.4739093242087254,0.3130881094952951,0.1056458511548331,42.4
17031100600,Census Tract 1006; Cook County; Illinois,84896.0,2336,1867,197,11,51,210,0.7992294520547946,0.0843321917808219,0.004708904109589,0.0218321917808219,0.0898972602739726,1861,143,830,626,227,0.07684040838259,0.445996775926921,0.3363782912412681,0.121977431488447,35.43333333333333
17031100700,Census Tract 1007; Cook County; Illinois,131932.0,2596,1943,233,0,12,344,0.7484591679506933,0.0897534668721109,0.0,0.0046224961479198,0.1325115562403698,1906,80,539,797,404,0.0419727177334732,0.282791185729276,0.4181532004197272,0.2119622245540398,37.53333333333333
17031110100,Census Tract 1101; Cook County; Illinois,94141.0,3143,2421,151,97,0,459,0.7702831689468661,0.0480432707604199,0.0308622335348393,0.0,0.1460388164174355,2325,116,789,1140,95,0.0498924731182795,0.3393548387096774,0.4903225806451612,0.0408602150537634,44.73333333333333
17031110200,Census Tract 1102; Cook County; Illinois,66429.0,1292,967,22,0,74,220,0.7484520123839009,0.0170278637770897,0.0,0.0572755417956656,0.1702786377708978,1356,280,604,255,139,0.2064896755162241,0.4454277286135693,0.1880530973451327,0.1025073746312684,17.866666666666667
17031110300,Census Tract 1103; Cook County; Illinois,122652.0,2439,1768,196,0,30,401,0.7248872488724887,0.080360803608036,0.0,0.01230012300123,0.1644116441164411,1780,70,631,811,250,0.0393258426966292,0.3544943820224719,0.4556179775280899,0.1404494382022472,33.96666666666667
17031110400,Census Tract 1104; Cook County; Illinois,85825.0,2480,1483,412,7,18,505,0.597983870967742,0.1661290322580645,0.0028225806451612,0.007258064516129,0.2036290322580645,2057,228,984,688,132,0.1108410306271268,0.4783665532328633,0.3344676713660671,0.0641711229946524,32.916666666666664
17031110501,Census Tract 1105.01; Cook County; Illinois,104848.0,2795,1648,818,0,42,287,0.5896243291592129,0.2926654740608229,0.0,0.0150268336314847,0.1026833631484794,1960,89,1000,608,170,0.0454081632653061,0.5102040816326531,0.310204081632653,0.086734693877551,41.8
17031110502,Census Tract 1105.02; Cook County; Illinois,80762.0,1706,1033,324,0,9,319,0.6055099648300117,0.1899179366940211,0.0,0.0052754982415005,0.1869871043376318,1513,314,627,475,97,0.2075346992729676,0.4144084600132188,0.3139458030403173,0.0641110376734963,23.116666666666667
17031120100,Census Tract 1201; Cook County; Illinois,157543.0,1819,1107,339,0,44,298,0.6085761407366685,0.1863661352391424,0.0,0.0241891148982957,0.1638262781748213,1475,29,431,750,224,0.0196610169491525,0.2922033898305085,0.5084745762711864,0.151864406779661,25.35
